wilayah,tahun,periode,id_periode,nilai,nasional,target RKP,target_makro_rpjmn ,target_rkpd,target_kewilayahan_rkp,versi,satuan,sumber,id_indikator,nama_indikator,
7318,2018,03,201803,29650,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
7322,2018,03,201803,42430,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
7325,2018,03,201803,21150,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
7326,2018,03,201803,30680,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
7371,2018,03,201803,66220,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
7372,2018,03,201803,8010,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
7373,2018,03,201803,14270,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
7401,2018,03,201803,13780,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
7402,2018,03,201803,29120,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
7403,2018,03,201803,33400,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
7404,2018,03,201803,24740,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
7405,2018,03,201803,33730,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
7406,2018,03,201803,19770,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
7407,2018,03,201803,14200,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
7408,2018,03,201803,21030,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
7409,2018,03,201803,9380,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
7410,2018,03,201803,8820,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
7411,2018,03,201803,25970,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
7412,2018,03,201803,5870,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
7413,2018,03,201803,11390,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
7414,2018,03,201803,13720,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
7415,2018,03,201803,11860,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
7471,2018,03,201803,17760,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
7472,2018,03,201803,12590,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
7501,2018,03,201803,32830,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
7502,2018,03,201803,74690,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
7503,2018,03,201803,30390,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
7504,2018,03,201803,27610,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
7505,2018,03,201803,21090,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
7571,2018,03,201803,11910,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
7601,2018,03,201803,23530,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
7602,2018,03,201803,69680,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
7603,2018,03,201803,21220,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
7604,2018,03,201803,20420,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
7605,2018,03,201803,7650,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
7606,2018,03,201803,9280,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
8101,2018,03,201803,31530,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
8102,2018,03,201803,23160,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
8103,2018,03,201803,74850,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
8104,2018,03,201803,23620,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
8105,2018,03,201803,25680,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
8106,2018,03,201803,43770,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
8107,2018,03,201803,26640,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
8108,2018,03,201803,21980,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
8109,2018,03,201803,10120,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
8171,2018,03,201803,21610,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
8172,2018,03,201803,17130,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
8201,2018,03,201803,10140,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
8202,2018,03,201803,7510,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
8203,2018,03,201803,9190,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
8204,2018,03,201803,11010,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
8205,2018,03,201803,8560,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
8206,2018,03,201803,13820,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
8207,2018,03,201803,4670,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
8208,2018,03,201803,3850,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
8271,2018,03,201803,6760,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
8272,2018,03,201803,5950,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
9101,2018,03,201803,18730,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
9102,2018,03,201803,9660,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
9103,2018,03,201803,10530,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
9104,2018,03,201803,19640,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
9105,2018,03,201803,37730,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
9106,2018,03,201803,8760,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
9107,2018,03,201803,26100,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
9108,2018,03,201803,8500,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
9109,2018,03,201803,4770,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
9110,2018,03,201803,13120,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
9111,2018,03,201803,7240,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
9112,2018,03,201803,10800,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
9171,2018,03,201803,38880,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
9401,2018,03,201803,23720,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
9402,2018,03,201803,82900,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
9403,2018,03,201803,17190,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
9404,2018,03,201803,37060,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
9408,2018,03,201803,26300,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
9409,2018,03,201803,37930,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
9410,2018,03,201803,64460,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
9411,2018,03,201803,45510,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
9412,2018,03,201803,31180,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
9413,2018,03,201803,13700,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
9414,2018,03,201803,25210,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
9415,2018,03,201803,26020,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
9416,2018,03,201803,74020,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
9417,2018,03,201803,22810,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
9418,2018,03,201803,45540,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
9419,2018,03,201803,5670,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
9420,2018,03,201803,9400,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
9426,2018,03,201803,9260,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
9427,2018,03,201803,7760,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
9428,2018,03,201803,6940,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
9429,2018,03,201803,37140,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
9430,2018,03,201803,71080,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
9431,2018,03,201803,17750,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
9432,2018,03,201803,21640,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
9433,2018,03,201803,42100,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
9434,2018,03,201803,29320,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
9435,2018,03,201803,20800,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
9436,2018,03,201803,31500,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
9471,2018,03,201803,33740,25949800,,,,,2018-07-16,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1000,2019,03,201903,25144720,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1101,2019,03,201903,17670,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1102,2019,03,201903,25660,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1103,2019,03,201903,31060,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1104,2019,03,201903,28930,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1105,2019,03,201903,62790,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1106,2019,03,201903,32780,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1107,2019,03,201903,39290,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1108,2019,03,201903,58900,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1109,2019,03,201903,86290,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1110,2019,03,201903,63600,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1111,2019,03,201903,107340,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1112,2019,03,201903,24360,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1113,2019,03,201903,18630,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1114,2019,03,201903,39350,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1115,2019,03,201903,29930,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1116,2019,03,201903,12350,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1117,2019,03,201903,28450,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1118,2019,03,201903,30970,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1171,2019,03,201903,19420,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1172,2019,03,201903,5430,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1173,2019,03,201903,18620,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1174,2019,03,201903,23050,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1175,2019,03,201903,14560,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1201,2019,03,201903,22100,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1202,2019,03,201903,40640,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1203,2019,03,201903,24220,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1204,2019,03,201903,46990,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1205,2019,03,201903,28570,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1206,2019,03,201903,15780,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1207,2019,03,201903,41520,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1208,2019,03,201903,70530,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1209,2019,03,201903,76330,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1210,2019,03,201903,21860,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1211,2019,03,201903,34080,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1212,2019,03,201903,84940,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1213,2019,03,201903,103080,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1214,2019,03,201903,52510,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1215,2019,03,201903,16600,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1216,2019,03,201903,4520,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1217,2019,03,201903,15790,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1218,2019,03,201903,48690,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1219,2019,03,201903,50460,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1220,2019,03,201903,26060,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1221,2019,03,201903,23170,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1222,2019,03,201903,30170,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1223,2019,03,201903,34760,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1224,2019,03,201903,34420,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1225,2019,03,201903,22080,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1271,2019,03,201903,10820,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1272,2019,03,201903,24540,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1273,2019,03,201903,21990,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1274,2019,03,201903,16300,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1275,2019,03,201903,183790,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1276,2019,03,201903,15610,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1277,2019,03,201903,16060,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1278,2019,03,201903,23060,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1301,2019,03,201903,13220,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1302,2019,03,201903,36510,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1303,2019,03,201903,29740,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1304,2019,03,201903,16650,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1305,2019,03,201903,16200,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1306,2019,03,201903,29480,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1307,2019,03,201903,33100,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1308,2019,03,201903,26640,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1309,2019,03,201903,20220,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1310,2019,03,201903,12500,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1311,2019,03,201903,15490,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1312,2019,03,201903,31530,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1371,2019,03,201903,42440,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1372,2019,03,201903,2290,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1373,2019,03,201903,1350,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1374,2019,03,201903,3000,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1375,2019,03,201903,6000,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1376,2019,03,201903,7680,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1377,2019,03,201903,4200,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1401,2019,03,201903,31220,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1402,2019,03,201903,26660,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1403,2019,03,201903,48290,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1404,2019,03,201903,45980,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1405,2019,03,201903,24490,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1406,2019,03,201903,66810,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1407,2019,03,201903,72210,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1408,2019,03,201903,35830,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1409,2019,03,201903,49800,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1410,2019,03,201903,49890,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1471,2019,03,201903,28600,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1473,2019,03,201903,10950,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1501,2019,03,201903,17000,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1502,2019,03,201903,32880,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1503,2019,03,201903,25390,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1504,2019,03,201903,26530,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1505,2019,03,201903,16860,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1506,2019,03,201903,25350,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1507,2019,03,201903,35120,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1508,2019,03,201903,22830,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1509,2019,03,201903,20870,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1571,2019,03,201903,48950,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1572,2019,03,201903,2550,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1601,2019,03,201903,46840,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1602,2019,03,201903,124140,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1603,2019,03,201903,78750,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1604,2019,03,201903,65030,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1605,2019,03,201903,53820,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1606,2019,03,201903,105830,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1607,2019,03,201903,96550,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1608,2019,03,201903,37920,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1609,2019,03,201903,70400,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1610,2019,03,201903,57060,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1611,2019,03,201903,30680,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1612,2019,03,201903,25470,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1613,2019,03,201903,36630,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1671,2019,03,201903,180670,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1672,2019,03,201903,21620,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1673,2019,03,201903,12370,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1674,2019,03,201903,29980,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1701,2019,03,201903,29300,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1702,2019,03,201903,41570,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1703,2019,03,201903,35940,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1704,2019,03,201903,22840,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1705,2019,03,201903,36920,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1706,2019,03,201903,22560,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1707,2019,03,201903,13670,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1708,2019,03,201903,20180,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1709,2019,03,201903,10060,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1771,2019,03,201903,69260,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1801,2019,03,201903,39050,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1802,2019,03,201903,71900,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1803,2019,03,201903,144440,25144720,,,,,2019-07-15,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
